hydrological_year,glacier_index,longitude,latitude,winter_temperature_c,summer_temperature_c,winter_precipitation_mm,summer_precipitation_mm
2039,431,6.785,45.822,-3.473421866337225,9.028216773926719,815.3781198818308,662.3054934069525
2039,437,6.792,45.817,-3.5163134048997744,8.979152812281153,810.0206418912226,656.2545908919416
2039,447,6.799,45.819,-3.5379236673905146,8.956300161504853,806.6301045350131,655.0387070930441
2039,448,6.799,45.827,-3.569466915553493,8.84052083189405,838.4462274046981,664.444039994541
2039,449,6.799,45.837,-3.4836932000193457,9.023399392379517,811.6544334507389,667.370678763726
2039,459,6.811,45.849,-3.495966668647875,9.01553269770546,808.1707819828748,670.9373762694532
2039,460,6.819,45.856,-3.507545084553529,9.006326168482628,805.54665024714,672.5487474620761
2039,462,6.823,45.859,-3.5149228300371496,8.99980882254875,804.09029422247,672.9943433724738
2039,464,6.831,45.863,-3.5357258313326083,8.979305270237536,800.6187570434798,672.5100085872105
2039,468,6.844,45.863,-3.5886868273374155,8.92201783166659,793.1924663269026,667.3569023664976
2039,484,6.862,45.976,-3.341061406221944,9.252015089055972,813.2547320572601,733.5493277316563
2039,488,6.865,45.868,-3.660078679038029,8.847562908207173,782.5424083036726,662.2634766922065
2039,489,6.865,45.99,-3.3145618333912052,9.288869200700612,815.2383930361727,741.224602404983
2039,490,6.865,45.99,-3.3145618333912052,9.288869200700612,815.2383930361727,741.224602404983
2039,491,6.865,45.99,-3.3145618333912052,9.288869200700612,815.2383930361727,741.224602404983
2039,497,6.871,45.984,-3.4257671077600866,9.101210550954228,838.4859501483825,738.071111341157
2039,498,6.871,45.984,-3.4257671077600866,9.101210550954228,838.4859501483825,738.071111341157
2039,499,6.871,45.984,-3.4257671077600866,9.101210550954228,838.4859501483825,738.071111341157
2039,500,6.871,45.992,-3.4037460022033743,9.13042067290098,840.6548523826638,743.2500673402368
2039,503,6.875,45.88,-3.667298078630976,8.84661827922242,780.0202652781625,665.9648015663386
2039,504,6.877,45.985,-3.381617653265476,9.215451731358975,806.7943182360001,732.3877150731187
2039,506,6.88,45.886,-3.671154185405615,8.845995323335462,778.7444503637104,667.7632357616793
2039,509,6.882,45.877,-3.7044980280559807,8.804805584894732,775.2122935022745,661.2044967053563
2039,517,6.888,45.882,-3.715325871419962,8.796118467232713,773.0949353928727,661.9441261364782
2039,518,6.889,45.892,-3.69178784579372,8.827450875656748,775.1576666610762,667.8716141343021
2039,524,6.901,45.901,-3.7170258101695035,8.806000756283382,770.610314730039,668.5443505169729
2039,526,6.906,45.895,-3.754234735873105,8.76235727033167,766.163596725226,662.7053655780176
2039,527,6.909,45.897,-3.761296058975126,8.756063643622776,764.9577698929605,662.7019353881245
2039,530,6.912,45.907,-3.746762827601051,8.778058702664513,765.8273220736642,667.6542777485375
2039,531,6.919,45.906,-3.7788078075298897,8.743169212173163,761.5276636853546,664.077800561374
2039,534,6.924,45.911,-3.786413201126562,8.738368270847158,759.9304803502865,665.0330754700238
2039,535,6.928,45.905,-3.819192282869853,8.69934910406486,756.0780341933862,659.6646827368592
2039,537,6.934,45.883,-3.9024760110893837,8.595447946848559,746.9913368408743,643.7621962957058
2039,539,6.947,45.933,-3.8257687916492635,8.711726004235453,752.2248688725231,668.4516489803184
2039,541,6.951,45.939,-3.8272511838036136,8.714470348769861,751.4178808589047,670.2856889421555
2039,542,6.952,45.951,-3.8004062410174777,8.751596150570919,753.869502052996,677.0116934688751
2039,543,6.955,45.927,-3.875407562665429,8.654735131863236,746.0623768735641,661.370723839975
2039,544,6.955,45.946,-3.8262792946990025,8.720600974525075,750.8552380898869,672.6874227005205
2039,547,6.957,45.955,-3.8116596207895963,8.742679154156924,751.9562575029612,677.1454848115094
2039,548,6.96,45.887,-3.9995336517118565,8.493835714531201,733.1122962396203,635.4832672343567
2039,549,6.961,45.912,-3.939441503455357,8.575803330907561,738.8157204813474,649.8772476541125
2039,553,6.969,45.888,-4.034242965046188,8.457256830981107,728.2068072246441,632.3611031391963
2039,557,6.977,45.894,-4.05222912528275,8.442247063051074,725.1137683428777,632.5562208535051
2039,564,6.985,45.951,-3.942796424243027,8.601313495456633,734.5994869189785,662.1937034125209
2039,566,6.986,45.973,-3.8920931326951225,8.67188366114824,739.4480293428006,674.4549495692975
2039,567,6.986,45.973,-3.8920931326951225,8.67188366114824,739.4480293428006,674.4549495692975
2039,569,6.988,45.987,-3.865908419161433,8.710461408220052,741.7260746240456,681.6028706547727
2039,571,6.99,45.969,-3.9195529736234906,8.639888125798674,736.1134064081057,670.3051662943482
2039,572,6.992,45.913,-4.0674075138658266,8.440057024511207,721.1766308011889,637.22214675699
2039,574,6.994,45.896,-4.117970818202191,8.37325332197027,715.85337835381,626.6212759155019
2039,575,6.994,45.965,-3.9469252031818343,8.607946151833845,732.784795395243,666.173468642956
2039,577,7.0,45.895,-4.145418944996671,8.343090252037971,712.1670273959319,623.5440711011995
2039,579,7.003,45.96,-4.0002059606794385,8.55129804063909,727.200862920518,659.7466269046336
2039,582,7.008,45.954,-4.038668022388725,8.511509874616568,724.3186388365491,655.0018766562541
2040,423,6.776,45.799,-3.043715390605954,8.649843693072425,706.368111420565,828.3016915039939
2040,424,6.778,45.809,-3.0215431442406224,8.678187926748707,707.5226615967373,836.9880522742397
2040,427,6.783,45.817,-3.016476493902726,8.686386135501543,706.8411493061135,842.2409823361941
2040,429,6.784,45.784,-3.1169002802273105,8.561099562930394,699.505880232548,810.0745031858669
2040,431,6.785,45.822,-3.0092419862169555,8.696228980452128,706.9379823555613,846.0613712541938
2040,437,6.792,45.817,-3.049804091426185,8.648186223199627,702.607789408792,837.7747277469052
2040,447,6.799,45.819,-3.06994777875181,8.62576304639239,699.7252752962203,836.2044363866476
2040,448,6.799,45.827,-3.102482347198149,8.50931330076982,727.0184504179193,848.8358651386967
2040,449,6.799,45.837,-3.017947782018207,8.691353841240577,703.4168905177415,853.3623521260891
2040,459,6.811,45.849,-3.028794194537898,8.68353315197054,700.1667806099011,858.5811730234983
2040,460,6.819,45.856,-3.0393064187884344,8.67445132784598,697.7710173058617,861.007647675434
2040,462,6.823,45.859,-3.0460910596666735,8.668040428210698,696.4655936129612,861.7213999854196
2040,464,6.831,45.863,-3.0654605413444744,8.647917957232682,693.4438577570344,861.228043381269
2040,468,6.844,45.863,-3.1152764867929545,8.591783086544211,687.2285762455064,854.3143934399445
2040,484,6.862,45.976,-2.87776121527078,8.914426920266258,700.4732176883809,948.8214713102477
2040,488,6.865,45.868,-3.1822288835261943,8.518795113739204,678.1556686772414,847.6927673172413
2040,489,6.865,45.99,-2.8523527139877944,8.950466095816083,701.6699279558552,959.9924136466544
2040,490,6.865,45.99,-2.8523527139877944,8.950466095816083,701.6699279558552,959.9924136466544
2040,491,6.865,45.99,-2.8523527139877944,8.950466095816083,701.6699279558552,959.9924136466544
2040,497,6.871,45.984,-2.9613843724877627,8.763866332722024,721.9971986457791,955.19185646552
2040,498,6.871,45.984,-2.9613843724877627,8.763866332722024,721.9971986457791,955.19185646552
2040,499,6.871,45.984,-2.9613843724877627,8.763866332722024,721.9971986457791,955.19185646552
2040,500,6.871,45.992,-2.9403920030203463,8.792448139432867,723.5391351039499,962.6527136990728
2040,503,6.875,45.88,-3.18857848347799,8.517801765558696,675.6706428227834,853.161831431164
2040,504,6.877,45.985,-2.915959497462487,8.878614431198919,694.7422177722184,947.7793431595192
2040,506,6.88,45.886,-3.192005536651752,8.51716102832009,674.4127890171294,855.8355310931075
2040,509,6.882,45.877,-3.223704754496131,8.476851588799358,671.7304986983206,846.6578802670895
2040,517,6.888,45.882,-3.233734974022068,8.468316081006815,669.7970189506467,847.8672748228519
2040,518,6.889,45.892,-3.211253868182878,8.498966299687222,671.212912629628,856.2521897214087
2040,524,6.901,45.901,-3.234786181110452,8.4779184051122,667.106106883118,857.5722481499358
2040,526,6.906,45.895,-3.2700126207577944,8.435187989094327,663.5625979663649,849.4775933834646
2040,527,6.909,45.897,-3.276616519759895,8.429015832539596,662.4849057810649,849.5667345186723
2040,530,6.912,45.907,-3.262676686094021,8.450528897652035,662.8921119050763,856.6689529044016
2040,531,6.919,45.906,-3.292916474329675,8.4163575638628,659.3093643185529,851.8367651821732
2040,534,6.924,45.911,-3.2999863729910937,8.411642304833688,657.8023498392103,853.3587851035213
2040,535,6.928,45.905,-3.331016451104459,8.373438047006127,654.7581922963678,845.8890695480446
2040,537,6.934,45.883,-3.4099459309152116,8.271713825193295,647.8296753476026,823.6195498029803
2040,539,6.947,45.933,-3.336786990942392,8.385514232235073,650.5838045681422,859.052944785812
2040,541,6.951,45.939,-3.3381225953775346,8.38819752624891,649.7011168525643,861.8242496459263
2040,542,6.952,45.951,-3.3126469057397387,8.424546114286832,651.3582174508603,871.4739287554863
2040,543,6.955,45.927,-3.38372243181241,8.329707961963821,645.5945430411055,849.2763319774796
2040,544,6.955,45.946,-3.3371410850203835,8.394198210173618,648.9889116598597,865.4147986364846
2040,547,6.957,45.955,-3.323255945796341,8.4158155594282,649.6087114925631,871.8752803619375
2040,548,6.96,45.887,-3.5012847416745285,8.172156599286275,636.0158328830317,812.7690053816773
2040,549,6.961,45.912,-3.444313181215128,8.25241559997319,639.9921214486086,833.168067535226
2040,553,6.969,45.888,-3.533965701138071,8.136320058712833,631.8498606435281,808.6585150299576
2040,557,6.977,45.894,-3.5508423025996243,8.121609431497294,629.0438363321115,809.2040995977092
2040,564,6.985,45.951,-3.4472421371131357,8.277401466491096,635.1092223413248,851.6690830754069
2040,566,6.986,45.973,-3.3992960028796033,8.346523778225666,638.433914629863,869.3071949113477
2040,567,6.986,45.973,-3.3992960028796033,8.346523778225666,638.433914629863,869.3071949113477
2040,569,6.988,45.987,-3.3745484155277974,8.384315096009342,639.8631168741589,879.7007879908243
2040,571,6.99,45.969,-3.425271429411921,8.31519440546709,635.7597830098359,863.5271341236553
2040,572,6.992,45.913,-3.565014578808871,8.119459055541396,625.0848516391522,816.355030402866
2040,574,6.994,45.896,-3.612778633652838,8.05402231558751,621.1665401566514,801.4054221875895
2040,575,6.994,45.965,-3.4511571659183793,8.283916255161252,633.090201163384,857.776150344089
2040,577,7.0,45.895,-3.6386510887426846,8.024474782789131,618.0892906467617,797.2660359459237
2040,579,7.003,45.96,-3.5016343798304024,8.228477630239073,628.5689333232933,848.8843838739144
2040,582,7.008,45.954,-3.5380933637985907,8.189579364105331,626.3754589658633,842.1709152504342
2041,423,6.776,45.799,-3.7485778212103327,8.751786532510225,742.8833078612492,780.5546729623001
2041,424,6.778,45.809,-3.7250072221769637,8.77918255516889,745.1427748958827,787.8723018584703
2041,427,6.783,45.817,-3.7187313476001567,8.786438841640368,745.1327815295435,792.108752243782
2041,429,6.784,45.784,-3.8235278720879577,8.663934496866158,733.6826597040224,764.6095446001739
2041,431,6.785,45.822,-3.710775640666494,8.795746296163234,745.722634409245,795.2589703007817
2041,437,6.792,45.817,-3.7518113873654055,8.74776617799817,740.3287513423389,787.8878218024577
2041,447,6.799,45.819,-3.7714989521482583,8.724798545538842,737.2523819846849,786.2220281617283
2041,448,6.799,45.827,-3.8029792101158044,8.607641759255298,766.9451112085974,797.394580084461
2041,449,6.799,45.837,-3.7171267568373647,8.788798498899858,743.1794104449516,800.7601249635876
2041,459,6.811,45.849,-3.7261013561645475,8.779223466630942,740.6696948022729,804.556419779634
2041,460,6.819,45.856,-3.735511978490101,8.769037328912203,738.6462246482718,806.1827391189101
2041,462,6.823,45.859,-3.7418148166808525,8.762113505733069,737.465209630003,806.5717782324214
2041,464,6.831,45.863,-3.7604850983020226,8.741140626022464,734.4429457354603,805.7316877140863
2041,468,6.844,45.863,-3.810005330798237,8.684224086978475,727.4172386331414,799.2348653504363
2041,484,6.862,45.976,-3.5579250234220714,8.994622415529044,754.0074676065046,876.2314974750034
2041,488,6.865,45.868,-3.87585523589913,8.609476994055912,717.6749518000098,792.5509136763056
2041,489,6.865,45.99,-3.5307339102796034,9.02903520414011,756.8520517300498,885.0934149936012
2041,490,6.865,45.99,-3.5307339102796034,9.02903520414011,756.8520517300498,885.0934149936012
2041,491,6.865,45.99,-3.5307339102796034,9.02903520414011,756.8520517300498,885.0934149936012
2041,497,6.871,45.984,-3.64045396130816,8.842550426862921,777.8856465391049,881.2741291195516
2041,498,6.871,45.984,-3.64045396130816,8.842550426862921,777.8856465391049,881.2741291195516
2041,499,6.871,45.984,-3.64045396130816,8.842550426862921,777.8856465391049,881.2741291195516
2041,500,6.871,45.992,-3.618466875666842,8.870330022582227,780.516128733071,887.3269000642094
2041,503,6.875,45.88,-3.8804954293971887,8.606662853863364,716.0752406457929,796.5692901219936
2041,504,6.877,45.985,-3.5948439982892273,8.9567165333272,748.4750239702544,874.3216879421087
2041,506,6.88,45.886,-3.883077090954205,8.60509685025458,715.2617765045079,798.5155265381433
2041,509,6.882,45.877,-3.9158443866901305,8.565578398421508,711.3348590742017,790.7484544715259
2041,517,6.888,45.882,-3.9251339108409296,8.556152815509641,709.6601117491401,791.4204167625061
2041,518,6.889,45.892,-3.9014072516388234,8.58570726208817,712.2632981892028,798.344899257552
2041,524,6.901,45.901,-3.9236114827916913,8.562933230293297,708.5527830792786,798.7376569430969
2041,526,6.906,45.895,-3.9594681545718684,8.52050713536925,703.9577508139041,791.7250139198003
2041,527,6.909,45.897,-3.965772928601587,8.513925622143333,702.9486025954135,791.6230355645595
2041,530,6.912,45.907,-3.950574430983286,8.534170942661817,704.4229223183321,797.3315872156531
2041,531,6.919,45.906,-3.980806228896543,8.499636028071441,700.2934364335448,792.9098169908222
2041,534,6.924,45.911,-3.987190356119151,8.49403943688857,699.1096410498667,793.8661460137284
2041,535,6.928,45.905,-4.01885996341204,8.456221107904781,695.0791762808462,787.4446951700212
2041,537,6.934,45.883,-4.100271103512202,8.356529562896775,685.0809647458614,768.6071215347058
2041,539,6.947,45.933,-4.02101953157993,8.463863664236237,693.2578053893875,797.1181471971322
2041,541,6.951,45.939,-4.021596741658483,8.465579214702277,692.8852895064791,799.133361335207
2041,542,6.952,45.951,-3.9947146591366227,8.50049120078855,695.987642921009,806.9674979113721
2041,543,6.955,45.927,-4.068524826269755,8.408168772857273,687.0431991489359,788.5709592357731
2041,544,6.955,45.946,-4.019746154451186,8.470490068837824,692.8090750235358,801.8115779638807
2041,547,6.957,45.955,-4.004793719825967,8.490929361364518,694.4380590563491,806.9584716896518
2041,548,6.96,45.887,-4.1906117632854505,8.25486315657185,672.2523620569536,758.0890023096277
2041,549,6.961,45.912,-4.130744240981984,8.332179395040814,679.2319345095917,774.9231092702388
2041,553,6.969,45.888,-4.22299614604886,8.218333303560819,667.6940546837292,754.1527058488997
2041,557,6.977,45.894,-4.239031227690613,8.202401862260903,665.1615164003895,754.136604334919
2041,564,6.985,45.951,-4.128859689174864,8.350882500853109,677.7609918510822,788.5686024888762
2041,566,6.986,45.973,-4.078426202705675,8.417306041655255,683.7699892466478,802.860641041703
2041,567,6.986,45.973,-4.078426202705675,8.417306041655255,683.7699892466478,802.860641041703
2041,569,6.988,45.987,-4.052084600767457,8.453266243126958,686.8368387471331,811.139133764923
2041,571,6.99,45.969,-4.104804274080222,8.386143209197947,680.3550634997724,797.8841017141325
2041,572,6.992,45.913,-4.250785815627874,8.196987624768655,662.65846238173,759.1409874929376
2041,574,6.994,45.896,-4.300412154532253,8.133464292002067,656.5666553544269,746.6681219197793
2041,575,6.994,45.965,-4.131089344634153,8.35503688643398,676.9479065083634,792.9291303579347
2041,577,7.0,45.895,-4.326279605143932,8.103644864954877,653.0333186939256,742.8838489465658
2041,579,7.003,45.96,-4.182010225085729,8.299515859988885,671.3266650628801,785.1458119241639
2041,582,7.008,45.954,-4.219066643626591,8.26097429167605,668.1851251067075,779.4648670941923
2042,423,6.776,45.799,-2.893485159715174,8.145057179948175,1000.7246854490712,722.6406427173338
2042,424,6.778,45.809,-2.8698385285805283,8.169784576175422,1002.7660409400747,729.9972217017396
2042,427,6.783,45.817,-2.86413145584967,8.175147200865347,1002.1154261699886,734.43163608691
2042,429,6.784,45.784,-2.970627184042194,8.061961877632875,990.3588478519806,707.1630408218881
2042,431,6.785,45.822,-2.8563181400304685,8.183194412482923,1002.4544341186648,737.6593090888863
2042,437,6.792,45.817,-2.898886335728352,8.137107774686712,996.0871020373719,730.6218811149531
2042,447,6.799,45.819,-2.9197816316817478,8.114074235630774,992.0632320657551,729.2692799339783
2042,448,6.799,45.827,-2.9508822006450983,7.994683750852172,1031.105069333273,740.0868280405313
2042,449,6.799,45.837,-2.864555136111444,8.173048367377866,998.0501761726113,743.7832909063525
2042,459,6.811,45.849,-2.8751521240939617,8.160993988275358,993.916965794104,748.1398156998467
2042,460,6.819,45.856,-2.8856767798815706,8.14944396654382,990.7972660481955,750.1486716171737
2042,462,6.823,45.859,-2.89255714677318,8.14197990784951,989.0643007539643,750.7299062706105
2042,464,6.831,45.863,-2.912476549755677,8.120485541821655,984.931105642717,750.2694113750383
2042,468,6.844,45.863,-2.9643518384631773,8.064525545796169,976.0865392784912,744.3625223688892
2042,484,6.862,45.976,-2.709405498860372,8.345195736833993,999.8339563593925,823.5757874721703
2042,488,6.865,45.868,-3.033733354986198,7.98995067987782,963.3864401309705,738.6489407783564
2042,489,6.865,45.99,-2.6819579017082074,8.376008717888542,1002.1664658153396,832.8757128838461
2042,490,6.865,45.99,-2.6819579017082074,8.376008717888542,1002.1664658153396,832.8757128838461
2042,491,6.865,45.99,-2.6819579017082074,8.376008717888542,1002.1664658153396,832.8757128838461
2042,497,6.871,45.984,-2.793014263988161,8.1916637995634,1030.9441409254907,828.9409108400938
2042,498,6.871,45.984,-2.793014263988161,8.1916637995634,1030.9441409254907,828.9409108400938
2042,499,6.871,45.984,-2.793014263988161,8.1916637995634,1030.9441409254907,828.9409108400938
2042,500,6.871,45.992,-2.7705856923582313,8.217250023224086,1033.5109553854038,835.1729719938749
2042,503,6.875,45.88,-3.0395123871320946,7.984589145014381,960.3584892092987,743.1880511077011
2042,504,6.877,45.985,-2.7483575305735632,8.306048464093198,992.0870259764098,822.5277329647421
2042,506,6.88,45.886,-3.0426538122341955,7.981755745075843,958.8242920990597,745.4020333933406
2042,509,6.882,45.877,-3.0762857822283354,7.9448482866808465,954.6251379147403,737.6605003656938
2042,517,6.888,45.882,-3.0863681952499915,7.934505159513987,952.0867803012126,738.6346209028002
2042,518,6.889,45.892,-3.0622494867324153,7.961405403475174,954.528194277822,745.682696222515
2042,524,6.901,45.901,-3.0860646411747354,7.937090057806467,949.0719823159094,746.6930515915736
2042,526,6.906,45.895,-3.1231603640255114,7.896675492863836,943.7727764554761,739.8457383217586
2042,527,6.909,45.897,-3.1298797878021927,7.889778419241873,942.3254578898232,739.8951399769493
2042,530,6.912,45.907,-3.1146179765556123,7.907538611104955,943.3356738441638,745.8366635040162
2042,531,6.919,45.906,-3.1461451729360332,7.873811132552628,938.1954147776257,741.7137872958352
2042,534,6.924,45.911,-3.153107664779226,7.86724519035785,936.2676364596086,742.9451768345693
2042,535,6.928,45.905,-3.185849112208652,7.831355709670607,931.6774140565814,736.6348196770095
2042,537,6.934,45.883,-3.2696829506111293,7.738058026545146,920.8765014899989,717.8621308068723
2042,539,6.947,45.933,-3.1895915645503847,7.832924340904995,926.9554105435056,747.4852163717927
2042,541,6.951,45.939,-3.190480755130118,7.833342391748434,925.9624129651987,749.7618561484289
2042,542,6.952,45.951,-3.1630051656154863,7.865111271689804,928.8482326783069,757.8274772576539
2042,543,6.955,45.927,-3.2388712310523324,7.779467041053302,919.5947236101636,739.2044921650235
2042,544,6.955,45.946,-3.1888728008665352,7.83669081622906,925.2566564747149,752.721456316916
2042,547,6.957,45.955,-3.1736851615989137,7.8548755361581835,926.5354985571427,758.1024321962794
2042,548,6.96,45.887,-3.3644189968988574,7.6372693500167275,904.2405025507758,708.508986502617
2042,549,6.961,45.912,-3.3031090197064077,7.707964086445375,910.9723641845659,725.6321920621066
2042,553,6.969,45.888,-3.3983449295051744,7.601149531096869,898.3566621784869,704.9706855366416
2042,557,6.977,45.894,-3.4154084705596928,7.584220231952387,894.6214900505573,705.3527901370763
2042,564,6.985,45.951,-3.3028168554705903,7.718134031867256,905.7264608586131,740.85460576572
2042,566,6.986,45.973,-3.2510695648257397,7.778782668995103,911.4304924748794,755.5777934285626
2042,567,6.986,45.973,-3.2510695648257397,7.778782668995103,911.4304924748794,755.5777934285626
2042,569,6.988,45.987,-3.224118340558348,7.811181710590741,914.088457502415,764.220524643045
2042,571,6.99,45.969,-3.2783968741865355,7.749008323093588,907.447055686957,750.6971400506702
2042,572,6.992,45.913,-3.4285353621294905,7.574893950189976,889.8064238326149,711.1995540725841
2042,574,6.994,45.896,-3.479675782384528,7.516039301264032,883.5006749947147,698.6334421199966
2042,575,6.994,45.965,-3.3056346158924774,7.719288246527846,903.4705365591338,745.8400708757125
2042,577,7.0,45.895,-3.506677965001594,7.4869403578883515,879.0800794875672,695.0963431300379
2042,579,7.003,45.96,-3.3584341687185417,7.665818362592113,896.8177794723425,738.3146106117957
2042,582,7.008,45.954,-3.3967636481287076,7.62926613071843,893.4358127864422,732.6791004772748
2043,423,6.776,45.799,-3.2811226980549915,7.914563336532266,653.3024305964246,853.5679752799966
2043,424,6.778,45.809,-3.259156751347531,7.943196343782812,654.020332052234,861.5639119698217
2043,427,6.783,45.817,-3.254263639819988,7.951253634396307,653.2593288591298,866.3510106896647
2043,429,6.784,45.784,-3.3540433003186774,7.824210553693454,647.960500991399,836.6509518921757
2043,431,6.785,45.822,-3.2471327180401737,7.96112822139146,653.2164714785565,869.8385327970489
2043,437,6.792,45.817,-3.2876172679373337,7.912074749629786,649.7400488374453,862.1569182657504
2043,447,6.799,45.819,-3.3078190241912653,7.888987821845847,647.2908645948896,860.639430951587
2043,448,6.799,45.827,-3.3405048842808815,7.772928764428643,672.1733248378418,872.7808391887773
2043,449,6.799,45.837,-3.2561594336550996,7.955457665156117,649.910108525361,876.3528011061064
2043,459,6.811,45.849,-3.267249695153205,7.946889672153482,646.8908664078804,880.9311630998561
2043,460,6.819,45.856,-3.2778990858289507,7.93725058680924,644.7064897565912,882.9999043889435
2043,462,6.823,45.859,-3.2847414638839076,7.930534447971511,643.5358964427347,883.574331806008
2043,464,6.831,45.863,-3.3041882262554436,7.909703242382627,640.9014296668945,882.9721212731649
2043,468,6.844,45.863,-3.354014057973652,7.852110634799545,635.6952360709042,876.4422645499549
2043,484,6.862,45.976,-3.1183195494566145,8.177734709910371,643.5446277696077,960.0502873529562
2043,488,6.865,45.868,-3.421061688721789,7.77698793999245,627.9377339645224,869.9851182309408
2043,489,6.865,45.99,-3.093119558020732,8.214028965589122,644.120662734237,969.6729416504163
2043,490,6.865,45.99,-3.093119558020732,8.214028965589122,644.120662734237,969.6729416504163
2043,491,6.865,45.99,-3.093119558020732,8.214028965589122,644.120662734237,969.6729416504163
2043,497,6.871,45.984,-3.2020270172916803,8.026439288319796,663.305150909827,965.8533589722578
2043,498,6.871,45.984,-3.2020270172916803,8.026439288319796,663.305150909827,965.8533589722578
2043,499,6.871,45.984,-3.2020270172916803,8.026439288319796,663.305150909827,965.8533589722578
2043,500,6.871,45.992,-3.181159245549951,8.055369724104327,664.3426067862298,972.3568680565804
2043,503,6.875,45.88,-3.4276012484116123,7.775389043455673,625.5087421665459,874.6745718363417
2043,504,6.877,45.985,-3.1565883563555337,8.140504713640702,638.4523445609295,958.4839681820565
2043,506,6.88,45.886,-3.4311191105297336,7.77443896029961,624.2780215220681,876.9472423390515
2043,509,6.882,45.877,-3.462682133108454,7.733516915880747,622.2731768448299,868.6317273151299
2043,517,6.888,45.882,-3.4727869570370897,7.724514159349451,620.4994116144146,869.5609597652767
2043,518,6.889,45.892,-3.450453136459566,7.755473499918827,621.4066008468798,877.0673749196912
2043,524,6.901,45.901,-3.474106107266959,7.733427083820919,617.6755117263749,877.8860867668773
2043,526,6.906,45.895,-3.509243827903596,7.6898759883479135,614.8544652313601,870.4830567955923
2043,527,6.909,45.897,-3.515873186683617,7.683442028915707,613.8837683249708,870.469264019098
2043,530,6.912,45.907,-3.502067653694989,7.705017093653486,613.9332536801902,876.7211174978794
2043,531,6.919,45.906,-3.5322851412531717,7.669998260954383,610.9278442742292,872.1719590491751
2043,534,6.924,45.911,-3.539414470973264,7.6649051777834964,609.5008022211565,873.3569393274162
2043,535,6.928,45.905,-3.570361094262541,7.626001866620442,607.09750334204,866.5552778676985
2043,537,6.934,45.883,-3.6490050468716433,7.522728917126892,601.8663802728544,846.4143352291418
2043,539,6.947,45.933,-3.5764465739100864,7.636954060521347,602.700956913758,877.5368404210922
2043,541,6.951,45.939,-3.5778434474274103,7.639394797223647,601.7646555539139,879.8183793977527
2043,542,6.952,45.951,-3.5525068467603456,7.676077671011257,602.8017083973139,888.2762758931493
2043,543,6.955,45.927,-3.6232920551021914,7.579985160504357,598.6386393855931,868.5562788982062
2043,544,6.955,45.946,-3.5769326635119985,7.645186863920008,600.940920735485,882.8106307519749
2043,547,6.957,45.955,-3.5631456547034315,7.666903515501539,601.1872046675994,888.4014213276787
2043,548,6.96,45.887,-3.740385332033715,7.420366567037973,591.6888337185268,835.832904883939
2043,549,6.961,45.912,-3.683698514587226,7.501436854025726,594.3236620248372,854.0181781340103
2043,553,6.969,45.888,-3.7730741586610073,7.3835414745649,588.1027253000744,831.8405702317344
2043,557,6.977,45.894,-3.7900115490197717,7.368134206139904,585.523104893361,832.0451675629189
2043,564,6.985,45.951,-3.6869925922148257,7.525020566052916,588.9412814785783,869.3441578397409
2043,566,6.986,45.973,-3.6392685346462663,7.594798309537597,591.0823996547991,884.7299642010106
2043,567,6.986,45.973,-3.6392685346462663,7.594798309537597,591.0823996547991,884.7299642010106
2043,569,6.988,45.987,-3.6146544078573344,7.632839791078119,591.8526388551786,893.6656336417747
2043,571,6.99,45.969,-3.6651863726147784,7.562848716508813,588.9243479080342,879.4788861761392
2043,572,6.992,45.913,-3.804363058332333,7.36492799470801,581.5519880608049,837.8396652333631
2043,574,6.994,45.896,-3.851956134095195,7.298671532235865,578.7182906154377,824.443591100931
2043,575,6.994,45.965,-3.6910160035528135,7.530952682551181,586.7685409139243,874.2494843167051
2043,577,7.0,45.895,-3.8778143796541906,7.2684025808261135,576.1101380073845,820.5173726289753
2043,579,7.003,45.96,-3.741410231576273,7.474268123006372,583.1124351818363,866.1130551345819
2043,582,7.008,45.954,-3.777795187457169,7.434572324543784,581.5163608364549,860.1533074605891
2044,423,6.776,45.799,-3.6192060668678945,8.773702325744152,811.7629447446558,995.4638280148189
2044,424,6.778,45.809,-3.5953084775887714,8.800513753319565,813.8013023410659,1003.9940111572448
2044,427,6.783,45.817,-3.5889151647585766,8.807713835650846,813.6088567017532,1008.98356531242
2044,429,6.784,45.784,-3.695168478759193,8.687966698283468,802.8881653826325,977.0753485435628
2044,431,6.785,45.822,-3.58083187791184,8.816860728274333,814.0833299026297,1012.6536490965658
2044,437,6.792,45.817,-3.6223878875392597,8.7701120189732,808.7942154467039,1004.2447367524139
2044,447,6.799,45.819,-3.6422908588208704,8.747824593576691,805.6600985767359,1002.420458401946
2044,448,6.799,45.827,-3.6734110622908025,8.63005711165498,837.6631258343236,1015.8726504863768
2044,449,6.799,45.837,-3.5871085408903554,8.810450481751772,811.1686208686749,1019.1609876512854
2044,459,6.811,45.849,-3.5960107295086337,8.801479598509179,808.3388564027566,1023.604255134293
2044,460,6.819,45.856,-3.6053977023293005,8.791806249997983,806.1157867306597,1025.4950475028743
2044,462,6.823,45.859,-3.6117068514927118,8.785184208378986,804.8443933778171,1025.9470947272655
2044,464,6.831,45.863,-3.6304786039687738,8.764969490625965,801.6860317004682,1024.9940575615879
2044,468,6.844,45.863,-3.6804789828244484,8.709743618878388,794.5912968566005,1017.5870724973868
