hydrological_year,glacier_index,annual_temperature_c,winter_temperature_c,summer_temperature_c,annual_precipitation_mm,winter_precipitation_mm,summer_precipitation_mm,RGI_ID,GLIMS_ID,glacier_name,latitude,longitude,mass_balance
1982,460,1.5733009599647578,-4.635206575828546,7.7818085783233695,1999.1810447387718,1279.9392383422858,719.2418063964859,3438,G006819E45856N,de Tete Rousse,45.856,6.819,-0.3204024
1982,462,1.5635168871502916,-4.6479999717979394,7.775033827507023,1997.0623523559589,1276.882618133545,720.1797342224135,3280,G006823E45859N,de la Griaz,45.859,6.823,-0.1799796
1982,464,1.5372688459916082,-4.680351554882053,7.754889329002378,1990.2639800415027,1270.0677337341303,720.1962463073726,3290,G006831E45863N,du Bourgeat,45.863,6.831,-0.1887189
1982,468,1.473303295691487,-4.7543643446807895,7.700971027709959,1970.9548393859855,1256.6878876037592,714.266951782226,3647,G006844E45863N,Taconnaz,45.863,6.844,-0.1306919
1982,484,1.7456275790863003,-4.497267018173222,7.988522174255367,2086.359736389159,1278.8579512329097,807.5017851562491,3449,G006862E45976N,de la Floria,45.976,6.862,-0.131643
1982,488,1.3859102666187342,-4.858057842521662,7.629878478164679,1946.0474966430688,1236.8770846557622,709.1704119873066,3646,G006865E45868N,Bossons,45.868,6.865,-0.2566895
1982,489,1.7747471244573645,-4.4709366134643505,8.02043085250855,2099.385539245608,1280.8652740478522,818.5202651977556,3709,G006865E45990N,du Mort 2,45.99,6.865,-0.2265999
1982,490,1.7747471244573645,-4.4709366134643505,8.02043085250855,2099.385539245608,1280.8652740478522,818.5202651977556,3710,G006865E45990N,du Mort 1,45.99,6.865,-0.2423266
1982,491,1.7747471244573645,-4.4709366134643505,8.02043085250855,2099.385539245608,1280.8652740478522,818.5202651977556,3711,G006865E45990N,du Mort 3,45.99,6.865,-0.2109425
1982,497,1.7245170949897801,-4.526305548149106,7.975339744400028,2082.687392395021,1272.6275928344728,810.0597995605482,0,G006871E45984N,des Dards 1,45.984,6.871,-0.1044304
1982,498,1.7245170949897801,-4.526305548149106,7.975339744400028,2082.687392395021,1272.6275928344728,810.0597995605482,0,G006871E45984N,des Dards 1,45.984,6.871,-0.091015
1982,499,1.7245170949897801,-4.526305548149106,7.975339744400028,2082.687392395021,1272.6275928344728,810.0597995605482,3812,G006871E45984N,des Dards 2,45.984,6.871,-0.0425177
1982,500,1.7499098438720595,-4.501064049461377,8.000883736526479,2092.7261463012655,1275.5187410278306,817.2074052734349,3573,G006871E45992N,de Berard,45.992,6.871,-0.1429374
1982,503,1.3745812559127888,-4.877421488761894,7.626584100723274,1946.2193679809604,1230.9352493286142,715.284118652346,3483,G006875E45880N,Rond,45.88,6.875,-0.2366398
1982,504,1.6965711895394318,-4.559498484020233,7.952640879173279,2074.7832800292963,1266.9154933166506,807.8677867126461,3450,G006877E45985N,du Belvedere,45.985,6.877,-0.0270047
1982,506,1.3687203443241212,-4.887372374267569,7.624813162689218,1946.2749291992225,1227.9768505859386,718.2980786132838,3265,G006880E45886N,du Telepherique,45.886,6.88,-0.2206554
1982,509,1.3304283093891236,-4.926997195487966,7.587853922866831,1932.028581207279,1222.6584987487806,709.3700824584985,3391,G006882E45877N,Ouest de l'Aiguille du Midi,45.877,6.882,-0.2334204
1982,517,1.316407408498758,-4.945886247314459,7.5787011744079535,1929.333854858396,1218.3136605224604,711.0201943359357,3644,G006888E45882N,Arete Midi Plan,45.882,6.888,-0.2863346
1982,518,1.3427936416454398,-4.920622592308037,7.60620997944642,1940.329817443851,1220.9260575561532,719.4037598876978,3389,G006889E45892N,des Pelerins,45.892,6.889,-0.1689506
1982,524,1.3109667046322935,-4.962392966274249,7.58432648564912,1933.5910222168013,1211.9139353332534,721.677086883548,3518,G006901E45901N,de Blaitiere,45.901,6.901,-0.16061
1982,526,1.2673636540699116,-5.009730756263722,7.544458183212291,1918.642114105229,1204.5966975402846,714.0454165649443,3381,G006906E45895N,du Plan,45.895,6.906,-0.2005689
1982,527,1.2585752063126525,-5.021014464275364,7.538164997642513,1916.6377980957016,1202.2557528381344,714.3820452575671,3317,G006909E45897N,du Fou,45.897,6.909,-0.1977163
1982,530,1.2744375283250704,-5.008073131500254,7.556948306793202,1924.557488067623,1202.8532500305164,721.7042380371063,3645,G006912E45907N,des Nantillons,45.907,6.912,-0.2239837
